"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63240,-5.75885,-2.52061,-4.72325,-9.55162,1.7543,2.78845,4.01946,6.16491,-27.11337,1.204414,-25.90895
63270,-6.25191,-2.93118,-4.45617,-8.30133,1.73449,1.16274,1.83604,1.73707,-24.14642,7.86645,-16.27997
63300,-8.81864,-3.71065,-5.5185,-8.85168,5.91619,1.12037,3.03442,3.00849,-26.37051,-1.248034,-27.61855
63330,-7.23529,-3.48727,-5.0447,-8.81081,4.20678,2.37264,9.33145,1.51628,-27.21549,3.012341,-24.20314
63360,-8.50385,-5.10509,-4.2632,-7.6563,2.3701,1.39765,1.39264,1.30004,-24.03552,6.855107,-17.18042
63390,-7.54122,-4.15532,-4.52049,-8.19772,2.19166,1.30418,2.91483,1.44584,-24.74044,7.210939,-17.5295
63420,-7.25736,-4.55654,-4.18704,-7.48689,1.99546,2.79271,3.5302,1.46757,-25.60719,6.71932,-18.88787
63450,-8.41329,-5.0699,-3.16734,-7.72815,1.40554,4.53009,1.3556,1.6314,-24.91529,5.337605,-19.57769
63480,-9.2857,-5.68429,-1.8503,-6.6888,1.53689,2.69582,2.05696,1.3768,-24.77994,5.414583,-19.36535
63510,-9.20444,-5.36926,1.32291,-3.26449,7.53665,6.80093,1.19863,1.27064,-26.88582,3.769827,-23.11599
63540,-8.69328,-5.33349,1.3866,-2.90183,1.65904,7.04055,3.59418,1.29659,-26.53224,7.022283,-19.50996
63570,-8.62958,-3.66941,1.69183,-2.67669,1.165,3.17533,1.75031,3.1422,-25.60392,1.152156,-24.45177
63600,-8.69411,-5.12345,1.77065,-2.12382,1.475,3.01736,2.02916,1.50336,-25.19669,6.7713,-18.42539
63630,-8.41143,-5.30196,1.89034,-1.76259,1.40216,1.53454,6.71112,1.22643,-25.47807,7.947081,-17.53099
63660,-9.07795,-4.88488,3.24051,-1.20665,1.2854,6.50754,4.03975,1.92056,-26.91097,4.817016,-22.09396
63690,-9.49577,-5.26925,4.24177,-0.332821,1.44279,2.29938,4.99023,1.42736,-26.02377,6.071488,-19.95229
63720,-8.22469,-5.40342,2.8651,-0.581722,2.63878,3.46685,4.17264,1.1705,-26.51971,4.986739,-21.53297
63750,-7.80917,-5.34976,2.16529,-1.31646,3.39461,1.42358,8.25775,1.84306,-26.93247,3.720556,-23.21191
63780,-7.91059,-5.39507,4.51412,0.907723,6.79778,9.0701,6.73097,1.75919,-29.52195,0.789585,-28.73237
63810,-7.93428,-5.37429,3.66293,0.55413,2.7513,2.62817,3.69461,1.47171,-26.50989,4.813832,-21.69606
63840,-7.47162,-5.17909,2.59725,-0.259576,2.08454,3.01087,5.25491,1.48903,-26.60791,4.993321,-21.61459
63870,-8.22828,-5.3443,4.56417,0.987446,2.01571,1.28658,2.85197,1.21182,-25.13431,7.202653,-17.93166
63900,-8.69861,-5.52359,6.80527,2.97039,1.73918,1.47646,7.2625,1.38474,-26.54191,6.954546,-19.58736
63930,-8.06046,-5.72456,7.44186,4.25157,1.77794,3.27964,9.04263,1.50621,-27.82538,5.481639,-22.34374
63960,-7.94254,-5.6035,6.45149,3.00676,1.79436,1.7853,7.47609,1.48931,-26.82258,6.704261,-20.11832
63990,-9.2065,-5.32064,6.46501,1.91346,2.26871,6.50196,3.03874,1.76335,-27.56137,4.538893,-23.02248
64020,-8.52363,-5.34729,6.45973,3.24389,2.02795,1.41634,6.04229,1.2896,-26.38391,6.148618,-20.23529
64050,-8.27919,-5.51855,7.81128,3.90948,2.77757,1.77677,5.95155,1.29704,-27.10698,5.87242,-21.23456
64080,-8.26558,-4.12101,7.12466,3.46948,1.26651,2.78445,6.25263,2.35755,-27.33004,3.043511,-24.28653
64110,-7.66834,-4.00477,6.84857,3.62414,1.32107,1.58965,2.39801,5.80729,-26.73578,4.249995,-22.48579
64140,-7.89156,-3.47077,7.04289,3.51928,1.75572,1.27082,1.36821,5.57062,-26.21989,2.444422,-23.77547
64170,-7.27553,-4.23821,6.95194,4.45089,1.3065,5.4221,2.83094,9.53535,-28.68598,0.3871213,-28.29886
64200,-7.91048,-5.54255,7.46364,4.13391,3.12152,4.80408,2.86354,2.28835,-28.03135,1.291765,-26.73959
64230,-7.69046,-5.6959,7.83001,4.5911,1.52278,6.65462,2.96752,1.49022,-27.3223,4.627852,-22.69445
64260,-9.55813,-5.49821,8.60037,3.45734,1.68896,6.38911,1.41716,1.16589,-26.42117,7.657644,-18.76353
64290,-10.1206,-5.51273,8.63736,3.66089,2.46228,7.08567,1.35176,1.35959,-27.04078,6.541025,-20.49975
64320,-9.64594,-5.52578,8.94306,3.92455,1.39888,5.611,1.57269,1.43348,-26.49302,8.371157,-18.12187
64350,-10.0068,-5.7415,10.9694,5.64595,1.47755,7.93127,1.36914,1.85347,-27.4277,6.458993,-20.96871
64380,-8.62509,-5.45673,8.37269,4.13826,2.03658,2.51241,6.27481,1.66966,-27.53564,4.950212,-22.58543
64410,-7.83277,-5.54683,6.67316,4.15874,2.14239,3.49158,4.96899,1.41614,-27.32522,3.98545,-23.33977
64440,-7.68761,-5.62224,7.03347,3.93038,1.8132,9.19423,5.27155,1.3472,-28.15266,5.715064,-22.4376
64470,-7.62083,-5.49973,6.24111,2.96288,6.46931,1.19408,2.10802,1.2408,-26.2289,4.062003,-22.1669
64500,-7.64475,-5.28303,6.65737,3.72428,1.38844,3.3364,8.33313,1.504,-27.38784,6.956401,-20.43144
64530,-7.64475,-4.83368,6.25268,3.36703,1.3403,5.81675,3.05636,1.72406,-26.97924,4.07656,-22.90268
64560,-7.72976,-5.22313,6.92791,3.67201,1.94613,1.41728,7.43058,2.51128,-27.29241,4.342262,-22.95014
64590,-8.17561,-5.41093,7.26994,3.81649,1.37164,1.1275,9.15638,4.48993,-27.55274,3.200802,-24.35194
64620,-8.13092,-5.38828,7.1956,3.90433,1.46639,2.33706,5.45041,1.6961,-26.8552,6.677044,-20.17816
64650,-8.4934,-5.43171,7.686,4.02943,1.75791,2.00745,9.49397,1.19215,-27.15359,7.457404,-19.69619
64680,-5.21323,-5.1534,7.28203,4.76997,9.01107,5.93803,9.62988,1.15503,-29.87906,2.550315,-27.32875
64710,-6.69633,-5.54581,6.831,4.95887,1.32524,9.99895,8.52943,1.35982,-28.47918,5.78487,-22.69431
64740,-7.29095,-5.38598,8.8857,6.25656,1.62827,1.94715,7.18649,1.19416,-27.10131,7.302261,-19.79905
64770,-7.50684,-5.4309,9.48375,6.61999,1.42749,1.54669,7.80932,1.36132,-27.06308,8.375899,-18.68718
64800,-8.74749,-5.28682,9.16073,5.12205,2.19726,2.17258,2.84945,1.4377,-26.7097,6.117306,-20.59239
64830,-9.42789,-5.49365,8.8089,3.75053,1.98544,7.41068,7.05509,1.2273,-28.43298,6.147141,-22.28584
64860,-9.28375,-5.39557,9.57504,4.10108,3.33663,5.81486,1.82871,1.3113,-27.54579,4.714634,-22.83116
64890,-8.73919,-5.34891,11.7764,7.8672,2.70977,6.12303,1.54012,1.18319,-27.76501,3.495395,-24.26962
64920,-9.57485,-5.13613,12.1802,7.94841,2.87497,6.38523,1.97427,1.95548,-28.70035,2.433489,-26.26686
64950,-9.78479,-5.37577,12.2593,6.95276,1.4617,9.72029,1.64465,1.27061,-27.73527,8.02098,-19.71429
