"median","LCL","UCL","time","compartment.name","study"
0.0685047,0.047149235,0.1219366,18,"Lumen","BtoA"
0.0717631,0.04951214,0.1274828,19,"Lumen","BtoA"
0.0749818,0.05177822,0.13284415,20,"Lumen","BtoA"
0.07813645,0.05407179,0.13822585,21,"Lumen","BtoA"
0.08125295,0.056364745,0.1434903,22,"Lumen","BtoA"
0.08433865,0.058599055,0.1485519,23,"Lumen","BtoA"
0.08736,0.060760365,0.1533774,24,"Lumen","BtoA"
0.0903472,0.0629638,0.158229,25,"Lumen","BtoA"
0.0933013,0.065083685,0.1630465,26,"Lumen","BtoA"
0.09620895,0.06718609,0.16776465,27,"Lumen","BtoA"
0.0990725,0.069250085,0.1723712,28,"Lumen","BtoA"
0.1019385,0.071318625,0.1769395,29,"Lumen","BtoA"
0.104727,0.073305735,0.1813122,30,"Lumen","BtoA"
0.107472,0.075280815,0.18559735,31,"Lumen","BtoA"
0.110193,0.07722374,0.1898193,32,"Lumen","BtoA"
0.112861,0.07909735,0.19389635,33,"Lumen","BtoA"
0.1154925,0.0809694,0.19791375,34,"Lumen","BtoA"
0.1181105,0.082779175,0.20191915,35,"Lumen","BtoA"
0.1206925,0.084515945,0.2057537,36,"Lumen","BtoA"
0.1232255,0.08627581,0.20956,37,"Lumen","BtoA"
0.12572,0.08798147,0.2131846,38,"Lumen","BtoA"
0.1281875,0.0895968,0.21690475,39,"Lumen","BtoA"
0.1306225,0.091214615,0.22038675,40,"Lumen","BtoA"
0.1330295,0.092847245,0.2238513,41,"Lumen","BtoA"
0.135384,0.094388435,0.22742255,42,"Lumen","BtoA"
0.137714,0.095891605,0.2307263,43,"Lumen","BtoA"
0.1400225,0.097401295,0.2339144,44,"Lumen","BtoA"
0.1423155,0.098890375,0.23699195,45,"Lumen","BtoA"
0.144542,0.1003367,0.240156,46,"Lumen","BtoA"
0.1467715,0.1016968,0.24340965,47,"Lumen","BtoA"
0.148954,0.1029909,0.24639575,48,"Lumen","BtoA"
