"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62820,-3.34975,-1.48906,-4.24698,-7.45104,7.89313,2.72467,7.99653,1.27119,-27.76748,7.475346,-20.29214
62850,-3.57679,-2.69766,-5.16758,-6.82049,3.2447,3.30603,5.31902,1.84512,-26.97061,8.029328,-18.94129
62880,-5.62096,-4.75879,-5.3578,-6.26834,2.14374,3.37829,3.4729,3.52968,-26.71423,5.901043,-20.81319
62910,-6.98823,-3.54423,-5.90944,-8.8683,6.73186,2.6981,5.74322,1.51577,-27.31815,10.18424,-17.13391
62940,-6.74518,-3.68491,-5.43837,-7.84597,4.04041,3.7139,2.27257,3.89005,-27.13235,7.275588,-19.85676
62970,-8.48301,-4.21025,-4.28784,-6.33867,4.71006,2.64371,1.45282,6.11146,-26.96332,6.389207,-20.57411
63000,-5.63804,-4.16806,-6.39554,-6.97487,2.05511,9.16268,2.66591,1.72196,-26.68872,8.973027,-17.71569
63030,-8.85695,-5.51329,-4.12697,-8.19901,4.29968,7.12726,2.46481,2.35948,-27.43399,7.91273,-19.52126
63060,-11.77,-5.69366,-2.74715,-7.68917,6.42009,8.51954,1.68891,3.27101,-28.06716,5.034006,-23.03315
63090,-9.58249,-5.82702,-4.52319,-7.56283,3.7597,5.1665,1.13291,1.60005,-25.80966,12.91395,-12.89572
63120,-6.25909,-4.0713,-4.7143,-7.22755,6.93503,1.16661,1.1559,1.75195,-25.04061,12.67439,-12.36622
63150,-5.50708,-3.61905,-6.54686,-7.24378,3.1123,2.95701,2.4837,1.4667,-25.75526,9.44545,-16.30981
63180,-7.96866,-5.68301,-4.18788,-6.52619,3.8552,6.60504,2.37563,1.7581,-26.89896,10.30602,-16.59294
63210,-9.03755,-5.08102,-5.44954,-7.73117,3.24918,6.49639,5.03407,1.37319,-27.21713,7.303453,-19.91368
63240,-8.88136,-5.60496,-4.76908,-7.30055,4.02861,9.13943,1.5344,1.39602,-26.60056,12.4236,-14.17696
63270,-8.91244,-5.16799,-4.67801,-7.82438,9.23823,5.20041,6.31718,2.45249,-28.85481,7.260222,-21.59459
63300,-10.1671,-6.15629,-0.406501,-4.23442,3.03178,2.85905,4.58853,2.22257,-26.90431,7.665724,-19.23858
63330,-10.5582,-6.15314,1.03964,-3.6723,7.00264,4.75853,5.81194,2.00012,-28.48335,6.798785,-21.68457
63360,-9.80364,-5.75876,0.319049,-2.16994,5.87214,4.75437,4.33135,2.05811,-28.02909,7.67278,-20.35631
63390,-9.21312,-5.44762,0.285281,-0.768636,7.45023,1.34054,5.34282,2.70817,-27.53262,3.396648,-24.13598
63420,-10.0649,-5.98243,2.52235,-0.719006,5.05755,2.69406,9.25496,1.65166,-28.05348,8.945489,-19.10799
63450,-7.71268,-5.809,2.90287,0.540569,4.36953,4.18586,2.36493,1.54496,-26.9753,7.857423,-19.11787
63480,-10.9361,-5.72958,3.09989,-1.19792,2.06939,4.85848,1.57566,1.48045,-25.91608,9.97677,-15.93931
63510,-11.3571,-5.74122,2.66325,-1.91885,3.39993,9.90829,1.59537,1.17275,-26.85668,8.432443,-18.42424
63540,-12.116,-6.04482,1.76232,-2.4122,5.90961,7.27152,1.83472,1.5788,-27.48287,8.032657,-19.45022
63570,-10.7697,-5.60179,3.23345,-1.06988,3.58788,7.49848,2.01991,1.40974,-27.11178,10.61467,-16.4971
63600,-10.3756,-5.72563,3.35884,-0.793974,3.58548,8.59656,1.22832,1.23532,-26.62831,10.89296,-15.73535
63630,-9.38488,-5.83003,5.65354,2.08829,2.35703,4.59786,4.52802,1.25434,-27.24174,9.916541,-17.3252
63660,-10.0508,-6.04086,6.00049,2.37564,3.70371,7.16341,7.00813,1.2763,-28.65693,9.177854,-19.47908
63690,-9.69178,-5.89563,6.3035,3.48866,3.19036,9.08625,3.46401,1.36184,-28.21122,10.04548,-18.16574
63720,-11.8732,-6.45013,9.6488,4.89916,6.83731,7.76259,6.59029,2.61156,-30.6648,5.404409,-25.26039
63750,-9.85139,-5.87813,12.5699,8.57716,2.03283,3.9515,1.65781,1.40446,-27.49482,9.562842,-17.93198
63780,-9.95977,-5.68049,15.7234,12.9686,4.62852,4.40996,1.82188,1.54508,-29.70803,7.146672,-22.56135
63810,-7.73178,-5.72572,15.4329,12.6416,5.0013,4.58527,6.07911,1.5395,-30.89495,8.835599,-22.05935
63840,-7.83235,-6.06769,14.9473,14.1811,3.30388,1.68974,7.58049,1.7967,-30.01036,6.91562,-23.09474
63870,-7.76166,-5.7002,12.5353,11.8829,3.08737,9.382,6.94579,1.37055,-30.57953,7.836219,-22.74331
63900,-8.74265,-5.1304,17.2142,14.4393,3.64775,4.64152,6.8002,2.12655,-31.63301,7.521387,-24.11163
63930,-11.5548,-6.30032,16.5309,11.9885,5.89547,8.90866,2.04313,1.78946,-30.9536,7.917389,-23.03621
63960,-13.2789,-5.57088,18.1228,11.9103,3.92807,6.09388,6.47867,1.26397,-31.33116,4.970147,-26.36101
63990,-9.09038,-5.70275,17.2687,14.8046,3.19681,2.03848,9.99049,2.45386,-31.27415,8.502906,-22.77124
64020,-11.3677,-5.55988,17.3841,12.7339,2.68503,9.33593,7.24921,1.5946,-31.62608,8.686381,-22.9397
64050,-11.7385,-6.18442,16.2728,11.7733,6.27164,5.624,3.6266,2.19449,-31.26457,6.785103,-24.47947
64080,-11.4596,-5.88099,12.5221,7.24766,2.70521,7.63834,7.58215,1.40771,-29.85205,9.689152,-20.16289
64110,-11.7233,-5.80782,9.12631,5.00064,7.95682,4.4413,7.22936,1.41794,-29.68296,8.30511,-21.37785
64140,-11.2514,-6.02508,9.0534,3.45067,3.28987,9.94371,2.33622,1.92119,-28.62297,8.01252,-20.61045
64170,-12.142,-5.68512,10.7175,6.19321,9.89725,7.96292,1.96237,2.24082,-29.97017,7.057685,-22.91248
64200,-8.91904,-5.99847,11.0792,7.7458,3.50943,4.2271,2.49215,1.45524,-28.22794,9.630369,-18.59757
64230,-8.3357,-5.8705,9.5667,6.96751,5.42053,3.77229,3.81949,1.45976,-28.69191,9.942934,-18.74897
64260,-8.51365,-5.79798,9.53285,7.18409,7.70429,2.44815,5.1229,1.27025,-28.78696,9.919041,-18.86792
64290,-10.7627,-5.81733,8.45748,3.14238,9.23141,5.48769,5.39368,1.43037,-29.49427,7.734778,-21.75949
64320,-9.56068,-5.47596,11.547,7.82848,4.28085,8.31649,3.39673,2.05612,-29.84805,8.605015,-21.24304
64350,-8.3385,-5.55294,9.62428,7.98388,4.49213,1.96103,6.69653,1.53194,-28.57992,9.852267,-18.72766
64380,-7.28633,-5.15252,9.53326,8.33712,3.10941,1.32102,8.99979,1.75857,-28.27689,7.020632,-21.25626
64410,-9.19167,-5.65077,8.66757,5.07227,8.01742,4.90367,5.12209,1.62583,-29.46716,8.77881,-20.68835
64440,-11.3983,-6.00288,6.49294,1.7232,2.69345,2.94298,1.35008,1.46912,-25.98649,9.00193,-16.98456
64470,-12.0896,-6.05052,8.64612,2.51908,6.12706,8.07078,6.03117,1.6272,-29.73048,7.009628,-22.72085
64500,-10.0314,-5.74347,1.7625,-2.72288,6.69953,3.71191,1.16414,1.4149,-26.29802,10.89367,-15.40436
64530,-6.98713,-5.82401,1.41145,0.0876545,5.64115,5.53414,7.35798,1.50686,-28.49081,9.059941,-19.43087
64560,-10.7393,-5.69145,4.12564,-0.343603,4.55964,8.86214,1.19858,2.2496,-27.56748,10.21974,-17.34773
64590,-9.64196,-5.50674,1.92519,-0.591361,8.08489,1.60696,4.02016,1.84567,-27.24277,7.542313,-19.70045
64620,-7.46119,-6.27869,-1.14547,-2.75322,4.84435,1.70312,9.67032,1.73971,-27.3199,8.737547,-18.58236
64650,-10.6265,-5.36031,-0.453085,-4.70033,1.9769,7.46769,1.48596,2.25437,-26.33163,7.875715,-18.45592
64680,-10.6691,-5.76017,-1.91353,-5.85671,5.23502,8.30662,1.81616,1.33884,-27.01139,11.1857,-15.82569
64710,-6.42501,-6.18363,-4.82268,-6.27037,6.16248,8.1618,4.02702,2.64456,-28.49811,4.642789,-23.85532
64740,-7.5309,-5.76848,-4.17904,-5.64597,2.30406,1.30147,5.5208,1.32589,-25.32308,11.76651,-13.55657
64770,-7.16918,-6.02701,-3.53042,-4.72736,3.19918,3.10942,5.07022,1.67883,-26.6968,9.279534,-17.41726
64800,-8.12402,-5.62763,-4.20019,-6.21537,8.25287,3.40065,1.95947,1.68664,-26.76501,9.503536,-17.26147
64830,-8.83,-4.99792,-3.47534,-5.92856,6.55278,4.13595,2.60496,3.54112,-27.79106,6.699007,-21.09206
64860,-8.46299,-5.20159,-3.96643,-5.77221,5.03023,1.14224,2.96827,1.81728,-25.68522,10.53433,-15.15089
64890,-7.96198,-5.18472,-3.97132,-6.35053,2.27466,3.23604,3.80307,1.60763,-26.04968,9.035209,-17.01447
64920,-7.98557,-5.03449,-4.50319,-6.01396,7.41517,1.44436,5.58376,2.22384,-27.12658,8.314692,-18.81189
64950,-8.11762,-4.72394,-5.99715,-8.37288,3.68283,1.81672,5.11006,1.97697,-26.44207,10.60078,-15.8413
64980,-5.85467,-4.50712,-6.27846,-6.83528,2.83283,7.36188,3.42076,1.47454,-26.87708,10.80578,-16.0713
65010,-7.55386,-5.0712,-5.3558,-7.25715,3.56003,5.59878,1.50721,1.72337,-26.16455,11.82498,-14.33956
65040,-7.45656,-5.03282,-5.39972,-7.77384,3.52332,1.79395,1.57552,1.40757,-24.85992,13.75367,-11.10625
65070,-7.33849,-3.91394,-5.98389,-8.95545,2.7351,4.66762,7.06507,1.21394,-26.94324,10.37412,-16.56912
65100,-6.18241,-4.40318,-6.20043,-7.94886,2.04501,2.71646,1.91568,1.67491,-25.10603,9.030491,-16.07554
65130,-6.83441,-4.63942,-5.52892,-7.51288,2.43846,9.51745,1.37382,1.94406,-26.34869,11.26545,-15.08324
65160,-6.54145,-4.52728,-5.77772,-7.71138,4.3015,2.8864,1.10998,2.82649,-25.88533,11.21505,-14.67028
65190,-7.82171,-5.41808,-5.06526,-8.08047,2.44172,2.15127,1.939,2.15856,-25.31373,9.658855,-15.65488
