"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65850,-8.99143,-5.36075,13.4844,9.74144,1.61232,2.88161,4.81032,1.44514,-28.30852,-0.6779657,-28.98649
65880,-7.06634,-5.58586,11.0878,8.88123,1.39857,5.37326,6.77524,1.35563,-28.59695,-0.8629265,-29.45988
65910,-9.19268,-5.50226,12.1333,8.20759,2.13913,2.33552,8.19242,1.32474,-28.44356,-0.9714954,-29.41506
65940,-10.0021,-5.75418,12.9326,8.05904,1.39524,2.48471,1.1677,1.43153,-26.32187,1.122177,-25.1997
65970,-9.11841,-5.55776,12.4583,8.27594,1.24449,5.50542,7.99045,1.33334,-28.79397,-0.2510514,-29.04502
66000,-9.44033,-5.76501,13.3471,8.9788,5.64548,3.65128,3.04347,1.81849,-29.45954,-5.885317,-35.34485
66030,-9.97129,-5.51113,13.9015,8.78843,1.61683,5.44175,5.72395,1.18313,-28.88682,-0.5574111,-29.44423
66060,-10.7291,-5.4954,13.0977,8.7741,7.38906,8.7073,5.9168,1.23514,-30.84697,-5.789895,-36.63687
66090,-8.60422,-5.89608,11.0316,7.53633,1.42136,2.27023,8.64746,1.64999,-28.03908,-1.15371,-29.19279
66120,-8.5988,-5.59786,11.7743,8.39421,1.60199,1.90746,3.36521,1.23519,-26.95269,1.108228,-25.84446
66150,-9.06953,-5.527,11.4971,7.61121,1.28257,2.68353,7.30337,1.69533,-28.04387,-1.284873,-29.32874
66180,-8.72576,-5.32773,12.4543,8.93906,1.81455,1.20869,3.67862,1.73231,-27.21455,-1.09512,-28.30967
66210,-9.6753,-5.66303,13.8295,10.0544,4.4212,9.38379,3.32379,1.89915,-30.504,-6.57318,-37.07718
66240,-8.04345,-5.54284,13.2033,10.3552,1.70263,3.8785,4.101,2.30315,-28.98872,-3.721058,-32.70978
66270,-8.14054,-5.46637,13.2619,10.4947,1.55388,4.57592,7.56879,1.32527,-29.15163,-1.216293,-30.36792
66300,-8.58642,-4.28556,13.1268,9.47634,1.15427,1.58651,1.34822,3.62199,-26.94794,-1.293842,-28.24178
66330,-8.51141,-3.67511,13.145,9.37655,1.18946,2.15325,3.07192,4.5975,-28.34844,-1.804185,-30.15262
