"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65070,-13.6415,-2.25478,-1.03596,-14.0571,1.9631,3.45089,3.46423,9.36809,-28.16239,6.763904,-21.39848
65100,-13.9605,-2.96499,-1.46782,-14.8511,2.08145,5.03544,7.62763,6.66902,-29.06858,10.00186,-19.06672
65130,-14.9903,-4.26361,0.366534,-13.6864,2.27253,9.18353,8.31536,1.79446,-28.5807,11.16287,-17.41784
65160,-14.3979,-7.37824,-0.123922,-10.484,1.94001,9.26377,3.77484,7.58792,-28.87187,10.30328,-18.56859
65190,-14.4284,-7.69245,-0.674021,-9.77202,1.90138,3.46089,4.47143,9.52737,-28.22304,11.01909,-17.20395
65220,-15.573,-7.80124,1.67752,-9.12446,2.24826,2.55792,3.72877,3.44587,-27.07928,11.4023,-15.67698
65250,-15.5058,-7.01089,2.47748,-9.46012,3.02926,8.3325,1.13608,5.82199,-27.9473,12.92553,-15.02177
65280,-16.4096,-6.60344,2.75736,-8.56193,5.13047,6.60486,4.93996,8.4677,-30.15409,8.058073,-22.09602
65310,-14.0676,-6.39279,2.6818,-8.15864,4.12647,9.78046,1.4854,5.49041,-28.53751,8.407837,-20.12968
65340,-15.3137,-6.83413,3.88595,-7.69078,3.54075,5.59826,1.12114,1.77468,-26.57696,14.06447,-12.51249
65370,-15.79,-6.56988,3.1884,-8.27294,1.74136,4.9784,2.03997,2.17132,-26.53147,10.95817,-15.5733
65400,-15.3197,-6.64035,3.83217,-9.19142,2.84903,4.65684,1.41819,4.07358,-27.25504,11.39262,-15.86242
65430,-15.2204,-6.64035,0.487207,-11.4216,1.70013,6.52365,1.29549,2.07546,-26.13313,13.50522,-12.62791
65460,-15.5212,-6.73267,1.91144,-10.1104,2.84393,7.76464,2.20619,2.79842,-27.721,12.84151,-14.8795
65490,-15.6046,-7.97332,1.53882,-9.24527,1.74122,4.55627,2.00551,4.61187,-27.06881,10.17602,-16.89278
65520,-13.7941,-7.44114,3.1608,-5.27589,4.63765,1.43475,3.87413,2.64764,-26.98945,6.140483,-20.84897
65550,-14.5396,-8.27676,2.50144,-5.05765,4.896,1.15671,7.40731,4.76044,-28.06431,9.938015,-18.1263
65580,-16.2727,-7.29746,7.01987,-4.32718,2.39456,2.38523,1.61778,3.21934,-26.67483,10.5484,-16.12643
65610,-15.3491,-7.07653,7.64452,-3.60076,1.81735,2.36047,1.85966,2.26683,-26.19786,11.86704,-14.33081
65640,-14.7861,-7.12243,7.60776,-3.71928,8.26764,7.30349,2.46643,1.70676,-28.79938,10.52554,-18.27384
65670,-16.7589,-6.46141,7.33444,-5.33422,5.28749,4.67055,9.14147,9.11771,-30.96483,7.283169,-23.68166
65700,-14.2327,-7.91634,2.42957,-7.20128,7.70537,1.89788,3.49963,2.36361,-27.52479,8.490176,-19.03462
65730,-15.1831,-7.22245,0.331016,-10.3323,2.2667,7.7591,1.51633,2.93111,-27.05332,13.00414,-14.04918
65760,-15.2545,-7.61164,-0.270197,-10.7158,5.27456,8.70015,3.57481,6.85666,-29.70478,9.063454,-20.64133
65790,-13.4798,-6.55657,-0.149577,-11.107,9.83748,3.02359,1.81003,7.27906,-28.56703,7.99055,-20.57648
65820,-14.7731,-6.83204,-0.0748069,-11.5149,3.16665,5.31808,2.09296,3.0769,-27.36971,11.95727,-15.41243
65850,-15.0019,-7.00558,1.35715,-9.63275,3.88228,5.3266,1.30111,2.94588,-27.09947,12.49938,-14.60008
65880,-15.3612,-7.58902,-1.07433,-11.809,2.23919,5.7711,2.72283,5.03939,-27.86208,9.247217,-18.61486
65910,-14.9457,-5.95341,3.0552,-9.89791,3.39374,6.90608,2.03602,1.61066,-27.19113,10.81761,-16.37353
65940,-13.9084,-5.76805,-1.62333,-12.8765,1.8415,8.49024,5.59238,3.49655,-28.34602,9.632919,-18.7131
65970,-14.2561,-8.29538,-1.60748,-10.8906,1.89914,2.24684,3.87675,6.46943,-27.24362,10.49974,-16.74388
66000,-15.1925,-7.02684,0.364131,-9.94242,3.86373,3.11575,1.30687,4.1151,-26.85742,10.93126,-15.92617
66030,-15.55,-6.74553,0.839031,-11.6693,1.72342,5.98499,1.26371,4.11174,-26.76906,12.73859,-14.03046
66060,-15.3954,-6.62465,1.84093,-10.0518,2.60985,4.36781,2.7981,3.11732,-27.39137,12.44257,-14.9488
66090,-14.9029,-6.28596,-0.905924,-9.87883,2.30021,2.02527,3.75221,9.97763,-27.76701,8.34706,-19.41995
66120,-13.1283,-7.38273,-1.66594,-10.0248,2.31651,2.81085,7.67735,3.31568,-27.59144,9.897632,-17.69381
66150,-12.5914,-6.2082,-3.89566,-13.0627,1.85928,2.11527,1.83174,6.99979,-26.41519,10.65353,-15.76167
66180,-11.7873,-5.75181,-3.6115,-12.9907,4.86822,1.11709,4.61109,7.12755,-27.65516,10.88956,-16.7656
66210,-9.88197,-2.68548,-4.32715,-15.9883,9.63327,2.36339,4.01964,7.41904,-29.15119,8.038293,-21.1129
66240,-6.8213,1.18171,-5.17858,-16.8504,4.19037,2.361,8.87142,4.74447,-28.8566,10.12978,-18.72682
66270,-9.43233,-0.684765,-3.93162,-16.8997,4.75521,1.47132,6.12134,2.23979,-27.33755,10.98084,-16.35671
66300,-5.92191,2.35853,-3.88343,-16.4314,2.67263,3.18691,3.29875,2.16247,-27.00496,7.667305,-19.33766
66330,-9.05271,-4.46586,-5.58617,-13.6821,4.65254,9.5865,5.61756,3.22773,-29.10884,9.349738,-19.7591
66360,-10.8766,-5.12148,-5.3055,-12.2256,3.46362,3.05917,3.63566,3.93718,-27.40338,6.451311,-20.95207
66390,-10.6968,-4.53957,-3.7462,-13.915,3.4452,1.69808,7.84859,2.82188,-27.3563,8.234813,-19.12149
66420,-11.844,-4.97688,-3.68456,-14.598,3.16574,5.2031,4.19285,8.944,-28.9881,8.924855,-20.06325
66450,-10.9878,-5.59758,-4.57929,-13.5057,2.99878,7.92557,1.60863,3.29319,-27.28332,10.65272,-16.63061
