"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63690,-6.88319,-3.82991,-4.01738,-8.11043,3.34153,2.36585,6.80275,1.37472,-26.56969,4.229959,-22.33973
63720,-7.00134,-3.74957,-4.34642,-8.25357,2.12171,2.79667,6.34133,1.29178,-26.14684,5.397203,-20.74964
63750,-6.98863,-3.6925,-4.71213,-8.47993,2.02294,1.49365,3.49694,1.34684,-24.91579,5.865577,-19.05022
63780,-7.63497,-4.6965,-3.2503,-7.03516,1.43771,3.63267,8.89933,1.31922,-26.38084,3.496166,-22.88468
63810,-7.62684,-4.94643,-2.59306,-6.13982,1.8389,2.78152,9.00551,1.35638,-26.41757,4.919471,-21.4981
63840,-7.08641,-4.87563,-2.30731,-6.02897,3.18652,1.88696,2.07304,1.27048,-25.0546,4.691227,-20.36337
63870,-6.25432,-4.76524,-2.21222,-5.78512,6.37667,1.10286,3.48145,1.23369,-25.7087,6.005674,-19.70302
63900,-6.66491,-5.54187,-0.750636,-3.2974,3.26056,1.45868,7.57024,1.24497,-26.19605,2.365561,-23.83048
63930,-7.64811,-5.38259,-0.609414,-3.06622,3.79049,1.53437,3.94791,1.53249,-25.97069,2.258631,-23.71206
63960,-9.40935,-5.15681,0.182091,-4.69896,2.3026,2.7778,2.02416,1.4728,-25.38505,3.591167,-21.79389
63990,-7.78551,-5.3018,-1.90669,-5.0851,1.48489,7.02947,4.89032,1.23527,-26.45735,4.488727,-21.96862
64020,-7.991,-4.89535,-3.13347,-6.43203,1.69869,1.38797,3.62603,1.63528,-24.90579,3.839997,-21.06579
64050,-7.36989,-4.87624,-3.56608,-7.70704,3.15089,1.39031,1.75404,1.46432,-24.67527,1.847266,-22.82801
64080,-7.00777,-4.01239,-4.07922,-8.11992,1.47956,2.59146,1.47696,1.21515,-24.19004,5.855381,-18.33466
64110,-6.95816,-3.93272,-4.73455,-8.11074,2.83099,1.85862,1.96268,1.42178,-24.9372,5.326948,-19.61025
64140,-7.75081,-4.1869,-4.94493,-7.59562,2.68612,7.16396,1.82398,2.46506,-26.70116,-1.668765,-28.36993
64170,-6.18449,-3.26541,-3.7776,-7.50552,3.51074,7.62724,1.10351,1.71202,-26.2079,3.533413,-22.67448
64200,-6.36696,-4.17802,-3.96586,-6.80235,3.49607,2.64367,6.03195,1.62713,-26.76344,2.629084,-24.13436
64230,-6.95136,-4.76467,-3.58621,-6.60721,2.0118,1.43512,6.38032,1.46069,-25.54554,6.076649,-19.46889
64260,-7.43939,-4.75645,-2.53247,-6.34296,1.91819,2.22839,8.16052,1.43835,-26.20125,3.358904,-22.84234
64290,-8.11703,-4.68618,-3.53635,-7.54894,1.71612,7.28991,1.13373,1.35528,-25.21848,6.607971,-18.61051
64320,-6.89714,-4.33714,-3.74298,-6.72456,3.66154,5.88443,4.77553,2.40476,-27.76783,0.1442444,-27.62358
64350,-8.33845,-5.18436,-1.12423,-5.85912,3.15939,4.16477,1.32892,1.17913,-25.36928,5.717201,-19.65208
