"median","LCL","UCL","time","compartment.name","study"
4.142745,0.4104264,4.6250215,30,"Blood","BtoA"
4.118625,0.4077888,4.614505,31,"Blood","BtoA"
4.09509,0.4061628,4.6034845,32,"Blood","BtoA"
4.071835,0.40411245,4.592131,33,"Blood","BtoA"
4.04844,0.40250645,4.5814655,34,"Blood","BtoA"
4.025345,0.39982845,4.570825,35,"Blood","BtoA"
4.002685,0.3983601,4.56054,36,"Blood","BtoA"
3.9802,0.39635485,4.5517175,37,"Blood","BtoA"
3.9576,0.39361485,4.5420835,38,"Blood","BtoA"
3.935255,0.39178195,4.532,39,"Blood","BtoA"
3.913535,0.389598,4.522051,40,"Blood","BtoA"
3.8918,0.3876181,4.5119705,41,"Blood","BtoA"
3.87043,0.38609385,4.5029205,42,"Blood","BtoA"
3.84888,0.3847426,4.492715,43,"Blood","BtoA"
3.8276,0.3833441,4.4828915,44,"Blood","BtoA"
3.80642,0.380392,4.4731195,45,"Blood","BtoA"
3.78531,0.37967865,4.463571,46,"Blood","BtoA"
3.76475,0.37726325,4.453943,47,"Blood","BtoA"
3.74428,0.376036,4.444113,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
24.2302,0.19594085,169.63015,1,"Cell","BtoA"
24.0274,0.335183,163.3738,2,"Cell","BtoA"
23.8204,0.45800845,159.55205,3,"Cell","BtoA"
23.61495,0.5779783,155.86585,4,"Cell","BtoA"
23.45935,0.6850296,153.47555,5,"Cell","BtoA"
23.32315,0.78790435,150.195,6,"Cell","BtoA"
23.18875,0.88581285,147.86155,7,"Cell","BtoA"
23.08315,0.97888645,145.8068,8,"Cell","BtoA"
22.94655,1.067241,144.2926,9,"Cell","BtoA"
22.837,1.150948,142.51835,10,"Cell","BtoA"
22.74465,1.2330485,141.15875,11,"Cell","BtoA"
22.63895,1.313646,139.4474,12,"Cell","BtoA"
22.54645,1.389797,137.7272,13,"Cell","BtoA"
22.4616,1.464597,135.61025,14,"Cell","BtoA"
22.36105,1.531907,134.3867,15,"Cell","BtoA"
22.2982,1.602922,133.04125,16,"Cell","BtoA"
22.2004,1.6683465,131.78265,17,"Cell","BtoA"
22.1117,1.736838,130.5165,18,"Cell","BtoA"
22.0161,1.805881,129.46995,19,"Cell","BtoA"
21.94325,1.8672215,128.6897,20,"Cell","BtoA"
21.88105,1.931466,127.34065,21,"Cell","BtoA"
21.8161,1.989912,126.44755,22,"Cell","BtoA"
21.7581,2.0458215,125.7067,23,"Cell","BtoA"
21.7065,2.0929935,124.5074,24,"Cell","BtoA"
21.6236,2.1482175,123.38275,25,"Cell","BtoA"
21.56555,2.197258,122.49005,26,"Cell","BtoA"
21.49995,2.2485345,121.5052,27,"Cell","BtoA"
21.4318,2.294432,120.2763,28,"Cell","BtoA"
21.3836,2.345715,119.62725,29,"Cell","BtoA"
21.3423,2.388927,118.69255,30,"Cell","BtoA"
21.2869,2.4312055,117.84335,31,"Cell","BtoA"
21.22115,2.4706225,117.16325,32,"Cell","BtoA"
21.16555,2.5164805,116.62365,33,"Cell","BtoA"
21.1174,2.5576065,115.8175,34,"Cell","BtoA"
21.048,2.594361,115.0633,35,"Cell","BtoA"
20.98085,2.631648,114.59015,36,"Cell","BtoA"
20.9157,2.682262,113.9949,37,"Cell","BtoA"
20.85815,2.7227005,113.25545,38,"Cell","BtoA"
20.79015,2.7558,112.50515,39,"Cell","BtoA"
20.74015,2.7974945,111.99975,40,"Cell","BtoA"
20.6819,2.8303685,111.50735,41,"Cell","BtoA"
20.6299,2.8689695,110.8476,42,"Cell","BtoA"
20.58155,2.899676,110.2064,43,"Cell","BtoA"
20.537,2.9436785,109.64575,44,"Cell","BtoA"
20.5163,2.979362,109.05345,45,"Cell","BtoA"
20.49085,3.01617,108.43265,46,"Cell","BtoA"
20.4615,3.04442,107.9108,47,"Cell","BtoA"
20.424,3.0762755,107.42075,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.00841586,0.0032474445,0.527895099999999,1,"Lumen","BtoA"
0.01697045,0.0068419235,0.7742621,2,"Lumen","BtoA"
0.0254572,0.01042417,0.917804149999999,3,"Lumen","BtoA"
0.0338744,0.01396354,1.009624,4,"Lumen","BtoA"
0.0422355,0.017499265,1.0596215,5,"Lumen","BtoA"
0.0504993,0.020985505,1.0962095,6,"Lumen","BtoA"
0.05868255,0.024438175,1.124003,7,"Lumen","BtoA"
0.06676805,0.027922295,1.142567,8,"Lumen","BtoA"
0.0748076,0.031363475,1.160101,9,"Lumen","BtoA"
0.08273275,0.03474283,1.1688685,10,"Lumen","BtoA"
0.0905955,0.03811244,1.1773455,11,"Lumen","BtoA"
0.0983781,0.04148774,1.182532,12,"Lumen","BtoA"
0.1061075,0.04473002,1.187572,13,"Lumen","BtoA"
0.1137455,0.048067015,1.191118,14,"Lumen","BtoA"
0.121258,0.05134996,1.1954275,15,"Lumen","BtoA"
0.1287005,0.054650085,1.1998735,16,"Lumen","BtoA"
0.136096,0.05790876,1.2025405,17,"Lumen","BtoA"
0.143396,0.06110583,1.204568,18,"Lumen","BtoA"
0.15063,0.06410415,1.2061025,19,"Lumen","BtoA"
0.157717,0.067188365,1.207538,20,"Lumen","BtoA"
0.164765,0.070360475,1.2096825,21,"Lumen","BtoA"
0.17179,0.07353755,1.2115655,22,"Lumen","BtoA"
0.178756,0.076648595,1.213461,23,"Lumen","BtoA"
0.1856385,0.079580655,1.2144815,24,"Lumen","BtoA"
0.192479,0.082431695,1.2161405,25,"Lumen","BtoA"
0.199239,0.08542639,1.217381,26,"Lumen","BtoA"
0.205853,0.08831436,1.21817,27,"Lumen","BtoA"
0.2124565,0.091272605,1.219411,28,"Lumen","BtoA"
0.218964,0.094171295,1.2201465,29,"Lumen","BtoA"
0.2254145,0.097110905,1.2209855,30,"Lumen","BtoA"
0.2317845,0.09999481,1.2220045,31,"Lumen","BtoA"
0.238071,0.1027516,1.2226125,32,"Lumen","BtoA"
0.2443525,0.1056395,1.223639,33,"Lumen","BtoA"
0.2505725,0.10844765,1.2243225,34,"Lumen","BtoA"
0.256793,0.11128875,1.2248915,35,"Lumen","BtoA"
0.262874,0.1140589,1.225363,36,"Lumen","BtoA"
0.268843,0.1168369,1.2258005,37,"Lumen","BtoA"
0.274796,0.11935985,1.2263315,38,"Lumen","BtoA"
0.280645,0.1220615,1.226813,39,"Lumen","BtoA"
0.2864685,0.12481785,1.227572,40,"Lumen","BtoA"
0.292268,0.12726175,1.228111,41,"Lumen","BtoA"
0.298061,0.12976935,1.2285005,42,"Lumen","BtoA"
0.3037705,0.13201445,1.228683,43,"Lumen","BtoA"
0.309482,0.134633,1.2291955,44,"Lumen","BtoA"
0.3150725,0.1373361,1.229824,45,"Lumen","BtoA"
0.320671,0.1398761,1.23031,46,"Lumen","BtoA"
0.3262235,0.14236835,1.2307815,47,"Lumen","BtoA"
0.331739,0.1449411,1.23106,48,"Lumen","BtoA"
